13.9998283	-9.0069739
14.0038090	-8.9982906
14.0067453	-9.0382664
14.0116425	-9.0953076
14.0420713	-9.1740723
14.0421085	-9.2832041
14.0421276	-9.4024133
14.0421391	-9.5318714
14.0421495	-9.6701953
14.0421600	-9.8304887
14.0421705	-9.9777523
14.0443115	-10.1140163
14.0477018	-10.2666896
14.0541639	-10.3911662
14.0569305	-10.4869092
14.0594063	-10.6156838
14.0633278	-10.7166339
14.0677338	-10.8142853
14.0725651	-10.9179714
14.0772543	-11.0060906
14.0803576	-11.0832051
14.0853186	-11.1717245
14.0887194	-11.2470117
14.0924578	-11.3241765
14.0979452	-11.4057931
14.1005478	-11.4835578
14.1051140	-11.5838267
14.1096764	-11.6778929
14.1140337	-11.7866932
14.1166553	-11.9282351
14.1217051	-12.0771648
14.1245508	-12.2564825
14.1290016	-12.4557789
14.1339197	-12.6578217
14.1366444	-12.8370345
14.1419191	-12.9906750
14.1454744	-13.1078839
14.1506386	-13.2083170
14.1539125	-13.2848788
14.1580791	-13.3119553
14.1619024	-13.3086260
14.1665239	-13.2824130
14.1707706	-13.2193036
14.1744518	-13.1330975
14.1785641	-13.0280695
14.1825047	-12.9223977
14.1866827	-12.7794026
14.1897793	-12.6287593
14.1938944	-12.4555694
14.1978540	-12.2483765
14.2025032	-12.0466881
14.2069082	-11.8031147
14.2120047	-11.5784283
14.2156324	-11.3347621
14.2203054	-11.0972318
14.2232685	-10.8083948
14.2275801	-10.5202530
14.2312670	-10.2150249
14.2357349	-9.8860679
14.2390375	-9.5509542
14.2427683	-9.2159167
14.2465324	-8.9389778
14.2503996	-8.6591361
14.2557182	-8.4053673
14.2584620	-8.2049970
14.2639027	-8.0326848
14.2680006	-7.9210220
14.2725067	-7.8538997
14.2763023	-7.8294492
14.2805624	-7.8669336
14.2835340	-7.9236417
14.2886705	-8.0312962
14.2923002	-8.1667475
14.2958984	-8.3300305
14.3005228	-8.4925155
14.3038530	-8.6958324
14.3078976	-8.8867217
14.3114882	-9.0662966
14.3169212	-9.2191560
14.3205729	-9.3733845
14.3238192	-9.5144960
14.3275509	-9.6490972
14.3317556	-9.7357110
14.3369656	-9.8251970
14.3406067	-9.8977047
14.3444195	-9.9281728
14.3489542	-9.9688343
14.3530874	-9.9661920
14.3573513	-9.9482823
14.3615665	-9.9206963
14.3646860	-9.8908432
14.3699322	-9.8429129
14.3729858	-9.7898958
14.3767405	-9.7208044
14.3816776	-9.6276951
14.3853483	-9.5099670
14.3886938	-9.4015273
14.3929434	-9.2459029
14.3970089	-9.0980296
14.4015398	-8.9434355
14.4058371	-8.7810438
14.4095745	-8.6344592
14.4134789	-8.4850409
14.4198656	-8.3681879
14.4503212	-8.2255710
14.4505157	-8.0823173
14.4507360	-7.9525334
14.4507666	-7.8373257
14.4507990	-7.7501455
14.4508438	-7.6493081
14.4508591	-7.5803993
14.4508667	-7.5217782
14.4578457	-7.4880959
14.4579039	-7.4773439
14.4629488	-7.4675356
14.4669685	-7.5027472
14.4707651	-7.5497200
14.4751959	-7.6017953
14.4798756	-7.6676786
14.4825487	-7.7357658
14.4877653	-7.8178925
14.4919558	-7.9029036
14.4950190	-8.0064425
14.4993439	-8.0965484
14.5033731	-8.2023528
14.5077534	-8.3041110
14.5104065	-8.4099736
14.5146532	-8.5114939
14.5199242	-8.6012439
14.5248556	-8.6999749
14.5281305	-8.8010130
14.5320349	-8.9123167
14.5375051	-9.0166183
14.5405121	-9.1182193
14.5434809	-9.1917040
14.5482607	-9.2987428
14.5517359	-9.3794394
14.5556955	-9.4374294
14.5605106	-9.5075666
14.5645475	-9.5620404
14.5693808	-9.6164364
14.5714474	-9.6296163
14.5764866	-9.6467426
14.5802279	-9.6564685
14.5859318	-9.6449958
14.5877142	-9.6378228
14.5928192	-9.6367390
14.5964613	-9.6413108
14.6025229	-9.6449449
14.6054897	-9.6683612
14.6086359	-9.6820985
14.6124277	-9.7258900
14.6167707	-9.7669180
14.6218376	-9.8199078
14.6252832	-9.8814145
14.6285744	-9.9591160
14.6332273	-10.0437658
14.6368752	-10.1496082
14.6404066	-10.2441058
14.6458311	-10.3470233
14.6497879	-10.4360774
14.6538162	-10.5246000
14.6577396	-10.6020258
14.6626787	-10.6956605
14.6670036	-10.7760898
14.6712103	-10.8666230
14.6745033	-10.9514890
14.6788826	-11.0471867
14.6817589	-11.1712599
14.6917152	-11.2755840
14.6924028	-11.4133322
14.6942978	-11.5871500
14.6989508	-11.7532068
14.7048979	-11.9689239
14.7060728	-12.1816233
14.7098188	-12.4083132
14.7148075	-12.6425461
14.7210722	-12.9020272
14.7238750	-13.1302229
14.7279425	-13.3379059
14.7323246	-13.4880301
14.7388535	-13.5911411
14.7389278	-13.6501366
14.7432003	-13.6311934
14.7470322	-13.5550250
14.7511244	-13.4599740
14.7564697	-13.2838786
14.7603931	-13.1314413
14.7629414	-12.9496644
14.7668257	-12.7512232
14.7718210	-12.6102968
14.7744303	-12.4350914
14.7798767	-12.2785793
14.7834721	-12.0917080
14.7886076	-11.8914063
14.7923126	-11.6618310
14.7959356	-11.4257684
14.7994356	-11.1421517
14.8038597	-10.8387827
14.8080187	-10.5245878
14.8125877	-10.1567580
14.8156748	-9.8017055
14.8199520	-9.4616312
14.8248234	-9.1651300
14.8560867	-8.9303598
14.8561268	-8.7406808
14.8561535	-8.6369088
14.8561754	-8.5522002
14.8562040	-8.5434218
14.8562307	-8.5517406
14.8562536	-8.5975487
14.8586636	-8.6567792
14.8608379	-8.7613859
14.8651085	-8.8752624
14.8690624	-9.0263069
14.8724527	-9.1920353
14.8765469	-9.3838871
14.8818111	-9.5907402
14.8854313	-9.7673745
14.8895350	-9.9498168
14.8930397	-10.1125944
14.8981094	-10.2150861
14.9027233	-10.2924573
14.9043999	-10.3080955
14.9099302	-10.2812243
14.9136381	-10.2106656
14.9183521	-10.1113084
14.9226265	-9.9854981
14.9255543	-9.8612847
14.9295387	-9.7180529
14.9341030	-9.5984002
14.9379807	-9.4867974
14.9414539	-9.4372790
14.9469442	-9.4085072
14.9510756	-9.4139990
14.9549379	-9.4230427
14.9586630	-9.4297249
14.9619093	-9.4124108
14.9664545	-9.3708899
14.9699192	-9.3011653
14.9747190	-9.2126839
14.9797344	-9.1002696
14.9836473	-8.9829688
14.9875889	-8.8824652
14.9911203	-8.7448437
14.9949036	-8.6446489
14.9996367	-8.5354375
15.0038595	-8.4421541
15.0074253	-8.3550557
15.0115509	-8.2986418
15.0146561	-8.2202449
15.0191536	-8.1688478
15.0230141	-8.1146922
15.0289297	-8.0841118
15.0316706	-8.0326543
15.0351505	-8.0242664
15.0398598	-8.0117838
15.0438147	-7.9993604
15.0486116	-8.0119608
15.0522928	-8.0139866
15.0561228	-8.0294551
15.0599718	-8.0578724
15.0639133	-8.0849192
15.0675726	-8.1165893
15.0735283	-8.1645491
15.0758839	-8.1782247
15.0807848	-8.2185749
15.0840311	-8.2149150
15.0880079	-8.2375580
15.0921936	-8.2489615
15.0956516	-8.2599826
15.0997286	-8.2854083
15.1049938	-8.2945551
15.1091700	-8.3010826
15.1135416	-8.3113241
15.1168518	-8.3519608
15.1209230	-8.3845387
15.1248255	-8.4483115
15.1287632	-8.4793574
15.1341038	-8.5335074
15.1366901	-8.6025529
15.1406050	-8.6781945
15.1460438	-8.7269759
15.1499710	-8.7921907
15.1538572	-8.8609903
15.1570215	-8.9009221
15.1613531	-8.9575716
15.1650629	-8.9979276
15.1712465	-9.0525608
15.1750641	-9.0853425
15.1781349	-9.1288972
15.1820126	-9.1648442
15.1870565	-9.1755146
15.1930714	-9.2104758
15.1931286	-9.2305217
15.1984806	-9.2657667
15.2047033	-9.2778862
15.2076397	-9.3264859
15.2102871	-9.3829098
15.2151175	-9.4216683
15.2218018	-9.4856471
15.2219305	-9.5468711
15.2270823	-9.6117959
15.2318382	-9.6972153
15.2740688	-9.7692302
15.2742767	-9.8743294
15.2743015	-9.9788481
15.2743282	-10.0803384
15.2743502	-10.1976186
15.2743883	-10.3020346
15.2744102	-10.3996220
15.2744331	-10.4965442
15.2744579	-10.6079489
15.2744856	-10.7312352
15.2745066	-10.8657502
15.2789993	-11.0104242
15.2831144	-11.1635837
15.2891417	-11.3294717
15.2910862	-11.5040377
15.2968235	-11.6977026
15.3003235	-11.8972992
15.3041439	-12.0966923
15.3089886	-12.3044778
15.3129025	-12.5335244
15.3165751	-12.7804428
15.3218260	-13.0348984
15.3240213	-13.2788085
15.3279715	-13.4619280
15.3344440	-13.5873468
15.3370762	-13.6224713
15.3399134	-13.6534156
15.3448429	-13.6482354
15.3485918	-13.6115483
15.3519201	-13.5590873
15.3559027	-13.5196258
15.3616228	-13.4595481
15.3657341	-13.4179351
15.3696136	-13.4010689
15.3729267	-13.3803165
15.3779421	-13.3230109
15.3816872	-13.2763371
15.3856955	-13.1843389
15.3896332	-13.0849902
15.3930054	-12.9604904
15.3969297	-12.8082727
15.4019547	-12.6097873
15.4060545	-12.3799844
15.4089117	-12.0832630
15.4138765	-11.7087946
15.4178486	-11.3111265
15.4233007	-10.8707856
15.4261618	-10.4072865
15.4301720	-9.9514022
15.4340620	-9.5181868
15.4375849	-9.1402876
15.4418650	-8.8127471
15.4469776	-8.5258637
15.4497356	-8.2908009
15.4536762	-8.0833449
15.4578676	-7.9514295
15.4620790	-7.8483399
15.4666500	-7.8056778
15.4700737	-7.7887369
15.4739866	-7.8393670
15.4789791	-7.9069221
15.4822311	-8.0237295
15.4870605	-8.1647610
15.4910278	-8.3302325
15.4949999	-8.5023677
15.4989576	-8.6731047
15.5029058	-8.8183769
15.5078297	-8.9235058
15.5119038	-9.0165229
15.5156231	-9.0745773
15.5193291	-9.0922844
15.5238962	-9.1231288
15.5273399	-9.1482782
15.5319834	-9.1631018
15.5371017	-9.2068588
15.5385885	-9.2480146
15.5425453	-9.2702583
15.5473309	-9.3257144
15.5527029	-9.3692257
15.5565939	-9.4060608
15.5595570	-9.4355832
15.5640917	-9.4494860
15.5681353	-9.4537947
15.5719252	-9.4287471
15.5770216	-9.3388202
15.5799160	-9.2402732
15.5861921	-9.1218390
15.5890436	-8.9736187
15.5917645	-8.8479395
15.5967751	-8.6932709
15.5998144	-8.5292173
15.6049709	-8.3910750
15.6079454	-8.2608095
15.6128235	-8.1514332
15.6171026	-8.0586980
15.6209726	-7.9667886
15.6256514	-7.9288495
15.6288204	-7.8933090
15.6329126	-7.8552470
15.6372480	-7.8389380
15.6699877	-7.8532329
15.6703062	-7.8597209
15.6703491	-7.8868405
15.6703749	-7.9174104
15.6704016	-7.9539256
15.6704168	-7.9954356
15.6704283	-8.0468813
15.6704369	-8.1175659
15.6734924	-8.1638484
15.6792355	-8.2173000
15.6821833	-8.2685914
15.6859388	-8.3067634
15.6912336	-8.3531095
15.6944561	-8.3966404
15.6994734	-8.4433333
15.7037668	-8.5020722
15.7061224	-8.5546210
15.7102127	-8.6144410
15.7176580	-8.6782749
15.7216282	-8.7674344
15.7216825	-8.8364430
15.7271070	-8.9156776
15.7302628	-8.9869201
15.7381811	-9.0674768
15.7382689	-9.1426829
15.7427311	-9.1961409
15.7472172	-9.2881015
15.7538528	-9.3448502
15.7539158	-9.4027488
15.7596703	-9.4484301
15.7644119	-9.5011716
15.7703028	-9.5229230
15.7707005	-9.5559805
15.7761393	-9.5642505
15.7801933	-9.5666821
15.7835684	-9.5741831
15.7872496	-9.5612395
15.7915735	-9.5872518
15.7969608	-9.5965985
15.7996225	-9.6077472
15.8053379	-9.6335023
15.8090096	-9.6782426
15.8129129	-9.7119996
15.8165760	-9.7893190
15.8214006	-9.8558989
15.8239489	-9.9411249
15.8278942	-10.0355821
15.8319521	-10.1293414
15.8369923	-10.2387792
15.8409290	-10.3560956
15.8439207	-10.4802417
15.8485136	-10.5953138
15.8531656	-10.7106608
15.8569479	-10.8120404
15.8609848	-10.9149337
15.8650846	-11.0041816
15.8683729	-11.1002926
15.8729534	-11.1781696
15.8770189	-11.2351098
15.8809013	-11.2991638
15.8858585	-11.3477353
15.8885498	-11.4000064
15.8930769	-11.4831354
15.8967609	-11.5618126
15.9018011	-11.6443219
15.9051332	-11.7493368
15.9097681	-11.8633613
15.9126558	-11.9991187
15.9178457	-12.1360403
15.9219370	-12.3090913
15.9246531	-12.4966454
15.9286585	-12.6730479
15.9329214	-12.8645126
15.9386854	-13.0270240
15.9418344	-13.1342670
15.9459934	-13.2116228
15.9511595	-13.2084065
15.9541035	-13.1359052
15.9580660	-13.0073514
15.9619589	-12.8481765
15.9674091	-12.6737923
15.9708996	-12.5416801
15.9739971	-12.4142822
15.9779024	-12.3052804
15.9831209	-12.2167943
15.9862318	-12.1312593
15.9900188	-12.0435160
15.9950542	-11.9478442
15.9979744	-11.8109144
16.0032520	-11.6822157
16.0080757	-11.4524736
16.0114670	-11.1866953
16.0150909	-10.8860109
16.0199337	-10.5130799
16.0230331	-10.1593330
16.0271416	-9.8387204
16.0309105	-9.5438660
16.0357704	-9.2808481
16.0390835	-9.0881019
16.0440178	-8.8980945
16.0756130	-8.7857514
16.0756645	-8.6933542
16.0757141	-8.6466768
16.0757465	-8.6205434
16.0757885	-8.6324325
16.0758324	-8.6747014
16.0758686	-8.7575437
16.0758991	-8.8629442
16.0803566	-9.0041262
16.0849590	-9.1559824
16.0889397	-9.3126648
16.0915051	-9.4869919
16.0965996	-9.6205579
16.1018810	-9.7239944
16.1048203	-9.7992077
16.1089745	-9.8234154
16.1125431	-9.8245508
16.1182022	-9.7978743
16.1211777	-9.7639504
16.1244144	-9.6932102
16.1282291	-9.6307505
16.1337051	-9.5750854
16.1367760	-9.4982693
16.1410027	-9.4342418
16.1460323	-9.3893592
16.1491375	-9.3550463
16.1539612	-9.3251334
16.1581211	-9.3121195
16.1618958	-9.2687550
16.1654072	-9.2592591
16.1702251	-9.2244341
16.1732521	-9.1797925
16.1774044	-9.1121632
16.1811543	-9.0404875
16.1851463	-8.9518280
16.1901093	-8.8601845
16.1943130	-8.7710417
16.1984043	-8.6701041
16.2024117	-8.5858778
16.2078018	-8.5188213
16.2104740	-8.4317315
16.2143993	-8.3800181
16.2226753	-8.3208010
16.2235699	-8.2673239
16.2264881	-8.2206695
16.2301083	-8.1782779
16.2362709	-8.1640827
16.2404385	-8.1439495
16.2433510	-8.1303690
16.2481899	-8.1445698
16.2549229	-8.1703302
16.2550011	-8.1855285
16.2591610	-8.1969971
16.2637024	-8.2431777
16.2704716	-8.2699477
16.2705307	-8.2932536
16.2756233	-8.3203183
16.2791920	-8.3504659
16.2877007	-8.3764447
16.2881794	-8.3952158
16.2914486	-8.4005389
16.2953854	-8.4118438
16.2997322	-8.4281918
16.3046665	-8.4455369
16.3074265	-8.4825265
16.3188381	-8.5059379
16.3191662	-8.5534985
16.3193359	-8.6001280
16.3246403	-8.6670482
16.3282509	-8.7244410
16.3323898	-8.8039330
16.3368473	-8.8768034
16.3408623	-8.9456972
16.3439789	-9.0196272
16.3488312	-9.0717147
16.3530140	-9.1098672
16.3572121	-9.1429955
16.3602161	-9.1587988
16.3640289	-9.1625357
16.3680115	-9.1740075
16.3721485	-9.1754145
16.3761539	-9.1682743
16.3801517	-9.1598707
16.3860893	-9.1445881
16.3898640	-9.1511878
16.3939877	-9.1643528
16.3980598	-9.1558635
16.4018421	-9.1777606
16.4062595	-9.1894929
16.4100933	-9.2337634
16.4130821	-9.2986890
16.4170361	-9.3677870
16.4218292	-9.4359384
16.4261742	-9.5174562
16.4301376	-9.6107584
16.4342003	-9.7278757
16.4370861	-9.8346215
16.4419060	-9.9302113
16.4458122	-10.0461775
16.4507675	-10.1622560
16.4839478	-10.2611065
16.4840546	-10.3426977
16.4840870	-10.4334479
16.4841137	-10.5272233
16.4841499	-10.6117157
16.4841824	-10.7219634
16.4841938	-10.8171080
16.4842052	-10.9363426
16.4875488	-11.0557736
16.4901752	-11.2022419
16.4940643	-11.3476506
16.4993725	-11.5085805
16.5019951	-11.6951805
16.5061131	-11.9283786
16.5096169	-12.1779526
16.5146732	-12.4329680
16.5200939	-12.6920145
16.5230885	-12.9498986
16.5267162	-13.1778376
16.5310535	-13.3716654
16.5365829	-13.5042468
16.5394287	-13.5806771
16.5436954	-13.6189027
16.5469227	-13.5845191
16.5521488	-13.5246631
16.5550957	-13.4234069
16.5596066	-13.3262661
16.5636921	-13.2013483
16.5679989	-13.0956306
16.5716133	-12.9620261
16.5755711	-12.8674581
16.5809746	-12.7393274
16.5842819	-12.6262138
16.5883408	-12.5026716
16.5922451	-12.3628482
16.5962448	-12.2168168
16.6006393	-12.0582167
16.6048412	-11.8894875
16.6080303	-11.6815465
16.6118183	-11.4022207
16.6159477	-11.0727983
16.6202564	-10.7122093
16.6240463	-10.3299719
16.6281662	-9.9210429
16.6320133	-9.5564950
16.6359043	-9.2206575
16.6413345	-8.9231749
16.6450825	-8.6490860
16.6492577	-8.4400224
16.6528435	-8.2616521
16.6567402	-8.1185771
16.6621399	-7.9872011
16.6664104	-7.8949119
16.6701698	-7.8362872
16.6731262	-7.8226756
16.6780872	-7.8273094
16.6806946	-7.8902405
16.6847439	-7.9848535
16.6899128	-8.1163479
16.6950207	-8.2759776
16.6974030	-8.4559637
16.7019844	-8.6482884
16.7051086	-8.8019114
16.7099762	-8.9604400
16.7136154	-9.0971413
16.7193565	-9.2078174
16.7221203	-9.3256758
16.7256718	-9.4191145
16.7304745	-9.5125327
16.7341499	-9.5907210
16.7381668	-9.6696456
16.7420635	-9.7222347
16.7466564	-9.7614498
16.7502232	-9.7691611
16.7549934	-9.7697745
16.7578411	-9.7371467
16.7620735	-9.6915724
16.7667580	-9.6256361
16.7700596	-9.5342539
16.7749672	-9.4257543
16.7800980	-9.3206170
16.7834816	-9.1613798
16.7880154	-9.0113110
16.7920971	-8.8730407
16.7946014	-8.7089519
16.8005390	-8.5755981
16.8035278	-8.4527299
16.8072014	-8.3253985
16.8111038	-8.2394056
16.8165627	-8.1597250
16.8190422	-8.0792638
16.8227520	-8.0272998
16.8266144	-7.9694359
16.8314571	-7.9271683
16.8355026	-7.9061353
16.8408794	-7.8644605
16.8440380	-7.8546474
16.8481731	-7.8655305
16.8533440	-7.8576436
16.8560734	-7.9141611
16.8843670	-7.9586208
16.8845844	-8.0049243
16.8845940	-8.0819045
16.8846035	-8.1585011
16.8846111	-8.2504995
16.8846188	-8.3248327
16.8846245	-8.4210639
16.8881798	-8.5047269
16.8942490	-8.6039690
16.8958912	-8.6915473
16.9001942	-8.7747702
16.9065132	-8.8546364
16.9100380	-8.9247907
16.9135799	-8.9961495
16.9176483	-9.0587442
16.9226952	-9.1207824
16.9251595	-9.1611684
16.9286766	-9.2226626
16.9334660	-9.2545757
16.9370346	-9.2985784
16.9407368	-9.3252962
16.9458485	-9.3447220
16.9499397	-9.3643956
16.9528427	-9.3979511
16.9586468	-9.3995948
16.9622974	-9.3863217
16.9673004	-9.3835354
16.9700794	-9.3459638
16.9746513	-9.3365025
16.9787655	-9.3111662
16.9830112	-9.2903975
16.9861584	-9.2713206
16.9902344	-9.2746918
16.9937363	-9.2712800
16.9977627	-9.2774454
17.0020370	-9.3132161
17.0068150	-9.3434600
17.0105305	-9.3891745
17.0142879	-9.4448587
17.0192261	-9.5238471
17.0217762	-9.5940944
17.0256081	-9.6939900
17.0310535	-9.8021598
17.0364037	-9.9169172
17.0395527	-10.0375590
17.0442715	-10.1841550
17.0477371	-10.3425938
17.0521717	-10.4766506
17.0552025	-10.6501462
17.0590286	-10.8041225
17.0645714	-10.9557891
17.0684471	-11.1280669
17.0720043	-11.2744250
17.0748672	-11.4324977
17.0788975	-11.5840240
17.0831699	-11.7182258
17.0880527	-11.8632160
17.0916882	-12.0012403
17.0959587	-12.1408732
17.1001396	-12.2968714
17.1037064	-12.4684372
17.1078682	-12.7025658
17.1132164	-12.9703706
17.1166344	-13.2645989
17.1208725	-13.5757621
17.1237392	-13.9059552
17.1280518	-14.1659154
17.1324558	-14.3657489
17.1358719	-14.4580790
17.1397247	-14.4546463
17.1448574	-14.3339495
17.1491432	-14.1304080
17.1528034	-13.8664985
17.1581993	-13.5322557
17.1620979	-13.1916270
17.1647854	-12.8816482
17.1696796	-12.5830918
17.1735592	-12.3361826
17.1774769	-12.1240417
17.1829453	-11.9481728
17.1855774	-11.7610397
17.1900673	-11.5969817
17.1934414	-11.3705091
17.1981449	-11.1212529
17.2024784	-10.8180519
17.2074280	-10.4965415
17.2096767	-10.1646502
17.2145367	-9.8654365
17.2197895	-9.5568377
17.2246284	-9.3024164
17.2282085	-9.0605109
17.2305508	-8.8780937
17.2364712	-8.7520426
17.2384720	-8.6761373
17.2432995	-8.6519198
17.2461605	-8.6759883
17.2529240	-8.7221184
17.2529984	-8.7899196
17.2592659	-8.8673013
17.2668991	-8.9472096
17.3103256	-9.0833676
17.3103790	-9.2560090
17.3104115	-9.4457863
17.3104515	-9.6548016
17.3104897	-9.8421755
17.3105221	-9.9807622
17.3105526	-10.0934832
17.3105831	-10.1478808
17.3105984	-10.1276307
17.3106079	-10.0316015
17.3106194	-9.9139845
17.3106308	-9.7356832
17.3198814	-9.5674497
17.3202438	-9.3902847
17.3230095	-9.2344551
17.3274937	-9.0945057
17.3316269	-8.9631777
17.3353977	-8.8590553
17.3399487	-8.7738568
17.3438892	-8.6916250
17.3505573	-8.6142123
17.3533936	-8.5216410
17.3567219	-8.4430338
17.3599052	-8.3569835
17.3656921	-8.2601629
17.3679066	-8.1700339
17.3731346	-8.0530577
17.3760834	-7.9504595
17.3814430	-7.8577292
17.3841515	-7.7733684
17.3881264	-7.7129261
17.3921986	-7.6581697
17.3958015	-7.6098428
17.3998909	-7.5957575
17.4041195	-7.5708739
17.4082870	-7.5697819
17.4129181	-7.5829634
17.4172115	-7.5947352
17.4209328	-7.6067283
17.4256420	-7.6366610
17.4299736	-7.6674680
17.4348030	-7.7235420
17.4372749	-7.7858801
17.4428673	-7.8523140
17.4450455	-7.9613038
17.4503365	-8.0534580
17.4539165	-8.1688803
17.4568748	-8.2851076
17.4611492	-8.3955602
17.4664154	-8.4867991
17.4696732	-8.5845559
17.4731884	-8.6496355
17.4782372	-8.7228770
17.4830303	-8.7742303
17.4867115	-8.8041162
17.4906788	-8.8587242
17.4940662	-8.8934760
17.4986935	-8.9329128
17.5033302	-8.9779569
17.5060482	-9.0248105
17.5108242	-9.0565264
17.5152721	-9.1107861
17.5182285	-9.1449635
17.5221672	-9.2068296
17.5259037	-9.2343218
17.5300579	-9.2687318
17.5342407	-9.2863980
17.5384998	-9.3153017
17.5432434	-9.3271221
17.5488605	-9.3204918
17.5511532	-9.3016351
17.5560570	-9.2733896
17.5603161	-9.2446715
17.5642815	-9.2249044
17.5670643	-9.2208262
17.5713959	-9.2156963
17.5752869	-9.2169961
17.5803547	-9.2286033
17.5834579	-9.2821343
17.5869541	-9.3312610
17.5914040	-9.3684529
17.5952759	-9.4279572
17.5999966	-9.4765569
17.6042118	-9.5286816
17.6079292	-9.5955882
17.6121559	-9.6599141
17.6161613	-9.7167267
17.6201725	-9.8300324
17.6241894	-9.9342977
17.6283455	-10.0331020
17.6324482	-10.1473210
17.6366997	-10.2588083
17.6399860	-10.3558835
17.6446152	-10.4668716
17.6491337	-10.5674128
17.6519356	-10.6405826
17.6558113	-10.7084089
17.6611633	-10.7646957
17.6639175	-10.8256035
17.6690521	-10.8920955
17.7071724	-10.9504248
17.7072258	-11.0314821
17.7072601	-11.1264499
17.7073040	-11.2191469
17.7073441	-11.3596578
17.7073765	-11.5051072
17.7074070	-11.6869402
17.7074394	-11.9307671
17.7074699	-12.2079163
17.7109585	-12.5381532
17.7132778	-12.8877915
17.7173595	-13.2153558
17.7211933	-13.5081173
17.7253208	-13.7174878
17.7305794	-13.8636055
17.7359447	-13.9085671
17.7385254	-13.8949653
17.7433834	-13.8217675
17.7493744	-13.7615400
17.7496643	-13.6661579
17.7547092	-13.5977498
17.7588367	-13.5371691
17.7641850	-13.4636008
17.7695293	-13.3429989
17.7723198	-13.2210404
17.7742920	-13.0391877
17.7791367	-12.8217038
17.7859764	-12.5703310
17.7860203	-12.2528733
17.7914715	-11.8890246
17.7950859	-11.4675276
17.8010101	-11.0119250
17.8037548	-10.5201413
17.8082409	-10.0485746
17.8115654	-9.6171691
17.8170586	-9.2238367
17.8187981	-8.8874951
17.8227406	-8.5983652
17.8283081	-8.3668996
17.8318615	-8.1991077
17.8371143	-8.0989747
17.8387947	-8.0202814
17.8439445	-8.0235948
17.8474751	-8.0484305
17.8521366	-8.1094280
17.8554134	-8.1719968
17.8604183	-8.2606595
17.8664818	-8.3715340
17.8677845	-8.4646024
17.8729801	-8.5562284
17.8770733	-8.6713598
17.8813877	-8.7971152
17.8838367	-8.9096326
17.8880596	-9.0273036
17.8919811	-9.1474883
17.8970718	-9.2698029
17.9002266	-9.3842814
17.9043827	-9.4913391
17.9085102	-9.5993236
17.9125099	-9.6889052
17.9173241	-9.7575141
17.9201775	-9.8073655
17.9262009	-9.8313644
17.9290123	-9.8271994
17.9340591	-9.8187244
17.9378242	-9.7785014
17.9420528	-9.7127175
17.9451962	-9.6687400
17.9487839	-9.5726310
17.9539394	-9.4756162
17.9572086	-9.3804404
17.9615555	-9.2568248
17.9654312	-9.1573486
17.9701290	-9.0331550
17.9748497	-8.9205665
17.9766731	-8.8106090
17.9814758	-8.7043015
17.9864216	-8.6253901
17.9898682	-8.5423570
17.9937515	-8.4585809
17.9984169	-8.3939453
18.0021706	-8.3410943
